,group,sum_gamerounds,retention_1,retention_7
82681,A,609,True,True
82682,A,265,True,True
82683,B,77,True,False
82684,B,733,True,True
82685,A,241,True,True
82686,B,1,False,False
82687,B,36,True,False
82688,B,186,True,True
82689,B,15,False,False
82690,A,39,False,False
82691,B,44,False,True
82692,B,8,False,False
82693,B,2,False,False
82694,A,8,True,False
82695,B,83,True,False
82696,B,2,False,False
82697,B,2,False,False
82698,A,5,False,False
82699,B,22,False,False
82700,B,87,True,True
82701,B,16,True,True
82702,A,149,True,False
82703,A,130,False,False
82704,A,16,False,False
82705,A,16,False,False
82706,B,0,False,False
82707,B,33,False,False
82708,A,121,True,False
82709,B,6,False,False
82710,A,5,True,False
82711,A,42,True,True
82712,A,155,False,True
82713,B,12,True,False
82714,B,88,True,False
82715,B,131,True,True
82716,A,20,False,False
82717,A,4,False,False
82718,A,15,True,False
82719,A,12,False,False
82720,B,54,True,False
82721,A,10,False,False
82722,B,12,False,False
82723,B,48,True,False
82724,B,4,False,False
82725,B,17,True,False
82726,B,2,False,False
82727,A,255,True,True
82728,B,22,False,False
82729,A,223,True,True
82730,B,15,True,False
82731,B,9,False,False
82732,A,2,True,False
82733,A,1,False,False
82734,B,1,False,False
82735,B,158,True,True
82736,B,24,False,False
82737,B,133,True,True
82738,A,16,True,False
82739,A,5,False,False
82740,B,67,True,False
82741,B,22,True,False
82742,B,127,True,True
82743,A,17,True,False
82744,A,147,True,False
82745,B,39,True,False
82746,B,3,False,False
82747,B,3,False,False
82748,A,29,False,False
82749,B,43,False,False
82750,B,46,True,True
82751,B,1,False,False
82752,A,4,False,False
82753,A,1,False,False
82754,A,34,True,False
82755,B,4,False,False
82756,A,47,False,True
82757,B,1,False,False
82758,B,1,False,False
82759,B,12,False,False
82760,B,36,True,False
82761,B,4,False,False
82762,A,1,False,False
82763,A,0,False,False
82764,B,5,False,False
82765,A,58,True,False
82766,B,11,True,False
82767,A,31,True,False
82768,A,1,False,False
82769,A,18,False,False
82770,B,9,False,False
82771,A,35,True,False
82772,A,8,True,True
82773,B,3,False,False
82774,A,8,False,False
82775,B,3,False,False
82776,B,125,True,True
82777,A,3,False,False
82778,B,5,False,False
82779,B,20,True,True
82780,A,23,True,False
82781,B,28,True,False
82782,B,20,True,False
82783,A,39,True,True
82784,A,3,False,False
82785,A,13,False,False
82786,A,9,False,False
82787,A,26,False,False
82788,B,16,False,False
82789,B,36,True,True
82790,A,14,False,False
82791,B,7,False,False
82792,B,5,False,False
82793,A,41,False,True
82794,B,1,False,False
82795,A,2,False,False
82796,B,0,False,False
82797,B,15,True,False
82798,A,339,True,True
82799,B,153,True,False
82800,A,17,False,True
82801,B,230,False,True
82802,B,46,True,False
82803,A,148,False,True
82804,B,8,True,False
82805,B,20,False,False
82806,A,85,True,False
82807,B,6,False,False
82808,B,136,False,True
82809,A,4,False,False
82810,B,19,False,False
82811,B,97,True,True
82812,A,8,True,False
82813,B,67,True,False
82814,B,1,False,False
82815,B,33,True,False
82816,B,2,True,False
82817,A,9,False,False
82818,A,6,False,False
82819,B,51,True,False
82820,B,2,False,False
82821,B,417,True,True
82822,B,27,False,False
82823,B,39,True,False
82824,B,6,False,False
82825,A,231,True,True
82826,B,176,True,False
82827,A,94,True,False
82828,A,32,True,False
82829,B,321,True,True
82830,B,2,False,False
82831,B,2,False,False
82832,B,6,True,False
82833,B,4,False,False
82834,B,1138,True,True
82835,B,100,True,False
82836,B,6,False,False
82837,B,6,False,False
82838,A,14,True,False
82839,B,163,True,True
82840,A,15,False,False
82841,B,43,False,False
82842,B,16,True,False
82843,B,26,False,False
82844,B,92,True,False
82845,A,0,False,False
82846,A,70,True,True
82847,A,80,True,False
82848,A,1,False,False
82849,A,4,False,False
82850,B,2,False,False
82851,B,6,False,False
82852,B,0,False,False
82853,B,3,False,True
82854,A,9,True,False
82855,B,53,False,True
82856,A,670,True,True
82857,B,8,False,False
82858,B,20,True,False
82859,A,1,False,False
82860,A,37,True,False
82861,A,37,False,False
82862,B,22,False,False
82863,B,19,True,False
82864,B,8,False,True
82865,B,5,True,False
82866,A,10,True,False
82867,A,6,False,False
82868,B,64,True,False
82869,B,259,True,True
82870,A,20,True,False
82871,B,47,True,True
82872,A,10,False,False
82873,A,41,False,False
82874,A,14,False,False
82875,B,1,False,False
82876,B,4,False,False
82877,B,3,False,False
82878,A,11,True,False
82879,B,580,True,True
82880,A,41,True,False
82881,B,8,False,False
82882,B,106,True,True
82883,A,2,False,False
82884,B,2,False,False
82885,B,3,False,False
82886,B,6,False,False
82887,A,3,False,False
82888,A,50,True,False
82889,A,981,False,False
82890,A,5,False,False
82891,B,11,True,False
82892,B,37,True,False
82893,B,24,False,False
82894,B,6,False,False
82895,B,12,False,False
82896,A,383,True,True
82897,A,23,True,False
82898,B,48,False,False
82899,A,53,True,False
82900,B,61,True,False
82901,B,94,False,True
82902,B,2,False,False
82903,A,26,False,False
82904,A,31,True,False
82905,A,9,False,False
82906,A,67,True,True
82907,A,45,True,False
82908,B,5,True,False
82909,A,21,False,False
82910,B,3,False,False
82911,B,562,True,True
82912,B,293,True,True
82913,B,5,True,False
82914,A,284,False,True
82915,A,3,False,False
82916,B,52,False,False
82917,B,4,False,False
82918,A,29,True,False
82919,A,1,False,False
82920,B,22,True,False
82921,B,4,True,False
82922,A,18,False,False
82923,A,0,False,False
82924,A,297,True,True
82925,B,1,False,False
82926,A,28,True,False
82927,B,14,False,False
82928,B,19,True,False
82929,A,3,False,False
82930,B,13,False,False
82931,A,78,True,True
82932,B,99,False,True
82933,B,28,False,False
82934,B,8,False,False
82935,A,0,False,False
82936,A,3,False,False
82937,B,7,True,False
82938,B,4,False,False
82939,A,22,False,False
82940,A,0,False,False
82941,B,4,False,False
82942,B,4,False,False
82943,B,73,True,False
82944,A,3,False,False
82945,A,36,True,False
82946,A,90,True,False
82947,A,61,True,False
82948,B,598,True,False
82949,A,1,False,False
82950,B,18,True,False
82951,A,87,False,True
82952,B,41,True,False
82953,B,5,False,False
82954,B,5,False,False
82955,A,26,True,False
82956,A,84,False,True
82957,B,9,False,False
82958,B,11,False,False
82959,A,80,True,False
82960,A,8,False,False
82961,B,1,False,False
82962,A,4,False,False
82963,A,112,True,True
82964,A,26,True,True
82965,A,18,True,False
82966,A,12,False,False
82967,B,18,True,False
82968,A,8,False,False
82969,B,26,False,False
82970,A,0,False,False
82971,A,9,False,False
82972,A,78,True,False
82973,A,173,True,True
82974,A,31,True,False
82975,A,14,False,False
82976,A,4,False,False
82977,B,3,False,False
82978,A,6,False,False
82979,A,24,True,False
82980,A,10,False,False
82981,A,1,False,False
82982,B,45,False,False
82983,A,40,True,False
82984,B,46,False,True
82985,A,5,False,False
82986,A,36,False,True
82987,A,100,False,True
82988,A,6,False,False
82989,B,74,False,True
82990,B,18,False,False
82991,A,2,False,False
82992,A,4,False,False
82993,B,4,True,True
82994,A,240,True,False
82995,A,114,False,True
82996,B,10,False,False
82997,B,1,False,False
82998,B,4,False,False
82999,B,57,True,False
83000,A,89,False,False
83001,B,5,True,False
83002,B,2,False,False
83003,A,184,True,True
83004,B,17,True,False
83005,B,14,False,False
83006,B,11,False,False
83007,B,53,True,False
83008,B,5,False,False
83009,A,67,False,False
83010,A,19,True,False
83011,A,17,False,False
83012,B,2,False,False
83013,B,14,False,False
83014,A,14,False,False
83015,B,17,True,False
83016,B,20,False,False
83017,B,258,True,True
83018,B,44,True,False
83019,B,11,False,False
83020,A,7,False,False
83021,A,4,False,False
83022,B,1,False,False
83023,A,39,True,False
83024,A,1,False,False
83025,B,66,True,True
83026,A,0,False,False
83027,A,45,True,False
83028,A,181,True,False
83029,B,9,False,True
83030,A,4,False,False
83031,A,106,True,True
83032,A,10,True,False
83033,B,14,False,False
83034,A,25,True,False
83035,A,13,False,False
83036,B,3,False,False
83037,A,36,True,False
83038,A,10,False,False
83039,B,37,False,False
83040,A,12,True,False
83041,A,18,False,True
83042,A,3,False,False
83043,A,23,False,False
83044,A,829,False,False
83045,A,12,True,False
83046,A,3,False,False
83047,B,45,True,False
83048,B,3,False,False
83049,B,7,False,False
83050,A,63,False,True
83051,A,6,False,False
83052,A,11,False,False
83053,A,110,True,True
83054,A,34,True,False
83055,B,1,False,False
83056,B,48,True,False
83057,B,9,False,False
83058,B,77,False,False
83059,A,1,False,False
83060,A,132,True,False
83061,A,1,False,False
83062,B,120,True,True
83063,B,24,False,False
83064,B,0,False,False
83065,B,0,False,False
83066,A,24,True,False
83067,A,1,False,False
83068,A,1,False,False
83069,B,24,False,False
83070,B,5,False,False
83071,B,22,False,False
83072,B,0,False,False
83073,B,127,True,True
83074,B,22,True,False
83075,B,12,False,False
83076,A,7,False,False
83077,A,99,True,True
83078,A,36,True,False
83079,A,7,False,False
83080,A,5,False,False
83081,B,2,False,False
83082,A,5,False,False
83083,B,101,True,True
83084,B,56,True,False
83085,B,7,False,False
83086,B,96,True,True
83087,A,4,True,False
83088,B,17,False,False
83089,B,19,False,False
83090,B,180,True,True
83091,B,0,False,False
83092,A,0,False,False
83093,A,9,False,False
83094,B,3,False,False
83095,A,22,True,False
83096,B,9,False,False
83097,A,21,False,False
83098,A,105,True,False
83099,A,112,True,True
83100,B,10,False,False
83101,A,17,True,False
83102,A,412,False,True
83103,B,468,True,True
83104,B,6,False,False
83105,B,1,False,False
83106,B,5,False,False
83107,B,6,False,False
83108,A,6,False,False
83109,B,64,True,True
83110,A,101,False,True
83111,A,14,False,False
83112,A,27,False,False
83113,B,15,True,False
83114,A,305,True,True
83115,B,15,True,False
83116,B,243,True,True
83117,B,31,False,False
83118,A,85,True,False
83119,B,0,False,False
83120,A,14,True,False
83121,A,227,True,True
83122,B,5,False,False
83123,B,122,True,False
83124,B,6,False,False
83125,A,6,False,False
83126,B,2,False,False
83127,B,0,False,False
83128,A,25,True,False
83129,B,51,True,False
83130,B,7,False,False
83131,A,4,False,False
83132,A,1,False,False
83133,A,44,True,False
83134,A,9,False,False
83135,A,13,False,False
83136,A,6,False,False
83137,B,193,True,True
83138,B,3,False,False
83139,A,68,True,False
83140,A,19,False,True
83141,A,151,True,True
83142,A,19,True,False
83143,A,4,False,False
83144,A,0,False,False
83145,B,0,False,False
83146,B,4,False,False
83147,A,0,False,False
83148,A,50,True,True
83149,A,66,True,False
83150,A,32,False,False
83151,A,4,False,False
83152,B,179,True,False
83153,B,33,False,False
83154,A,10,True,False
83155,A,22,False,False
83156,B,108,True,False
83157,B,10,False,False
83158,B,45,True,False
83159,B,254,True,True
83160,A,20,False,False
83161,A,27,False,False
83162,A,15,True,False
83163,A,6,False,False
83164,B,2,False,False
83165,B,0,False,False
83166,B,200,True,True
83167,A,1,False,False
83168,A,55,True,True
83169,A,17,True,False
83170,B,13,False,False
83171,B,39,True,False
83172,A,73,True,False
83173,A,5,False,False
83174,B,33,True,True
83175,A,3,True,False
83176,A,280,True,True
83177,B,0,False,False
83178,B,13,True,False
83179,A,40,False,False
83180,A,1,True,False
83181,B,39,False,False
83182,A,154,True,False
83183,B,10,True,False
83184,B,159,False,True
83185,A,15,True,False
83186,A,0,False,False
83187,B,1,False,False
83188,B,79,True,False
83189,A,4,False,False
83190,B,1,False,False
83191,B,30,False,False
83192,A,2,False,False
83193,A,45,True,False
83194,B,2,False,False
83195,A,19,False,False
83196,A,8,False,False
83197,A,3,False,False
83198,B,13,True,False
83199,B,22,False,False
83200,A,280,True,True
83201,B,4,False,False
83202,A,25,True,False
83203,B,16,False,False
83204,A,3,False,False
83205,B,75,True,True
83206,A,0,False,False
83207,B,48,False,False
83208,B,1,True,False
83209,A,25,True,False
83210,B,10,False,False
83211,B,9,False,False
83212,A,22,False,False
83213,A,40,True,False
83214,A,581,True,True
83215,A,28,False,False
83216,A,6,False,False
83217,B,16,True,False
83218,A,20,True,False
83219,A,57,True,True
83220,A,1,False,False
83221,B,83,True,False
83222,A,1,False,False
83223,A,0,False,False
83224,A,0,False,False
83225,A,39,True,False
83226,A,147,True,False
83227,B,20,False,False
83228,A,53,True,False
83229,A,1,False,False
83230,A,8,False,False
83231,B,19,True,False
83232,B,1,False,False
83233,B,1,False,False
83234,A,27,True,False
83235,B,6,False,False
83236,A,41,True,True
83237,B,119,True,True
83238,B,114,True,True
83239,A,28,True,True
83240,A,280,True,False
83241,B,15,True,False
83242,B,0,False,False
83243,A,4,False,False
83244,B,6,False,False
83245,A,6,False,False
83246,A,85,True,True
83247,B,57,False,False
83248,B,13,False,False
83249,B,179,True,False
83250,A,5,False,False
83251,B,17,False,False
83252,A,1,False,False
83253,B,5,False,False
83254,A,0,False,False
83255,B,48,True,False
83256,B,37,True,True
83257,B,14,False,False
83258,B,17,False,False
83259,A,5,False,False
83260,B,2,True,False
83261,B,6,True,False
83262,B,138,True,False
83263,B,26,True,False
83264,B,293,True,True
83265,B,83,True,False
83266,A,1,False,False
83267,A,18,True,False
83268,B,22,False,False
83269,B,8,False,False
83270,B,12,False,False
83271,B,5,False,False
83272,A,11,False,False
83273,B,31,True,False
83274,A,10,True,False
83275,A,9,False,False
83276,B,11,True,False
83277,A,53,True,True
83278,B,9,True,False
83279,B,5,False,False
83280,A,127,True,True
83281,A,12,False,False
83282,B,1,False,False
83283,B,72,False,False
83284,B,45,False,False
83285,A,21,False,True
83286,A,1,False,False
83287,B,5,False,False
83288,B,3,False,False
83289,B,14,True,False
83290,A,47,False,True
83291,A,16,True,False
83292,B,36,True,True
83293,A,188,True,True
83294,B,0,False,False
83295,A,17,False,False
83296,A,1,False,False
83297,A,48,False,False
83298,A,369,True,True
83299,A,16,False,False
83300,A,2,True,False
83301,A,8,False,False
83302,B,5,False,False
83303,B,48,True,False
83304,A,116,True,False
83305,B,7,False,False
83306,B,106,True,False
83307,A,21,True,True
83308,A,114,True,True
83309,B,15,True,False
83310,A,7,False,False
83311,A,13,False,False
83312,B,2,False,False
83313,B,48,True,True
83314,B,10,False,False
83315,A,9,True,False
83316,A,1,False,False
83317,A,112,True,True
83318,B,5,False,False
83319,A,152,True,False
83320,B,100,True,True
83321,A,2,False,False
83322,B,20,False,False
83323,B,0,False,False
83324,B,8,True,False
83325,A,132,True,False
83326,A,8,False,False
83327,A,0,False,False
83328,B,1,False,False
83329,B,36,True,False
83330,B,39,True,True
83331,A,284,True,True
83332,B,7,False,False
83333,B,2,False,False
83334,A,139,True,False
83335,A,12,False,False
83336,B,27,True,False
83337,A,30,True,False
83338,B,20,True,False
83339,A,19,False,False
83340,A,8,True,False
83341,B,105,False,True
83342,B,3,False,False
83343,A,37,False,False
83344,B,99,True,True
83345,A,4,False,False
83346,B,55,True,False
83347,B,1,False,False
83348,B,19,False,False
83349,B,205,True,False
83350,A,2,False,False
83351,B,44,True,False
83352,B,27,True,False
83353,B,158,True,True
83354,A,1,False,False
83355,B,4,False,False
83356,A,13,False,False
