,level_0,index,group,sum_gamerounds,retention_1,retention_7
83280,87124,87125,A,29,True,True
83281,87125,87126,A,3,False,False
83282,87126,87127,B,3,False,False
83283,87127,87128,B,3,False,False
83284,87128,87129,B,3,False,False
83285,87129,87130,B,129,False,True
83286,87130,87131,A,408,True,True
83287,87131,87132,B,78,True,False
83288,87132,87133,A,84,True,True
83289,87133,87134,A,49,True,False
83290,87134,87135,B,8,True,False
83291,87135,87136,B,125,True,True
83292,87136,87137,A,56,False,False
83293,87137,87138,B,7,False,False
83294,87138,87139,A,8,True,False
83295,87139,87140,A,3,False,False
83296,87140,87141,B,20,True,False
83297,87141,87142,A,2,False,False
83298,87142,87143,B,13,False,False
83299,87143,87144,B,12,False,False
83300,87144,87145,B,34,True,False
83301,87145,87146,A,52,True,True
83302,87146,87147,B,6,False,False
83303,87147,87148,A,2,False,False
83304,87148,87149,B,311,True,True
83305,87149,87150,B,173,True,True
83306,87151,87152,A,33,False,False
83307,87152,87153,A,80,True,False
83308,87153,87154,A,25,True,False
83309,87154,87155,A,388,True,True
83310,87155,87156,B,6,False,False
83311,87156,87157,A,1,False,False
83312,87157,87158,B,78,True,False
83313,87158,87159,B,14,True,False
83314,87159,87160,A,19,True,False
83315,87160,87161,B,2,False,False
83316,87161,87162,A,20,False,False
83317,87162,87163,B,44,True,False
83318,87164,87165,A,24,True,False
83319,87165,87166,A,20,False,False
83320,87166,87167,A,4,False,False
83321,87167,87168,B,145,True,False
83322,87168,87169,A,57,False,False
83323,87169,87170,B,37,True,False
83324,87170,87171,B,23,False,True
83325,87171,87172,B,3,False,False
83326,87172,87173,A,4,False,False
83327,87173,87174,A,25,True,False
83328,87174,87175,A,5,False,False
83329,87175,87176,A,23,True,False
83330,87176,87177,B,78,True,False
83331,87177,87178,B,9,False,False
83332,87178,87179,B,10,False,False
83333,87179,87180,A,14,False,False
83334,87180,87181,B,394,True,True
83335,87181,87182,B,266,True,False
83336,87183,87184,B,3,False,False
83337,87184,87185,A,1,True,False
83338,87185,87186,A,7,False,False
83339,87186,87187,B,18,False,False
83340,87187,87188,A,2,False,False
83341,87188,87189,A,17,False,False
83342,87189,87190,B,7,False,False
83343,87190,87191,A,16,False,False
83344,87191,87192,A,3,False,False
83345,87192,87193,A,11,False,False
83346,87193,87194,B,171,True,False
83347,87194,87195,B,15,True,False
83348,87195,87196,B,47,True,True
83349,87196,87197,A,95,False,True
83350,87197,87198,B,13,True,False
83351,87198,87199,A,9,False,False
83352,87199,87200,A,52,True,False
83353,87200,87201,B,22,True,False
83354,87201,87202,B,9,True,False
83355,87202,87203,A,133,True,True
83356,87203,87204,A,3,True,False
83357,87204,87205,B,7,False,False
83358,87205,87206,B,50,True,True
83359,87206,87207,B,78,True,False
83360,87207,87208,A,33,True,False
83361,87208,87209,A,7,False,False
83362,87209,87210,B,238,True,True
83363,87210,87211,B,12,False,False
83364,87211,87212,A,9,False,False
83365,87212,87213,B,9,False,False
83366,87213,87214,B,13,False,False
83367,87214,87215,A,47,True,True
83368,87215,87216,A,14,False,False
83369,87216,87217,B,2,False,False
83370,87217,87218,B,144,True,True
83371,87219,87220,B,305,True,False
83372,87220,87221,B,12,False,False
83373,87221,87222,B,9,False,False
83374,87222,87223,A,11,False,False
83375,87223,87224,B,19,False,False
83376,87224,87225,A,228,True,True
83377,87225,87226,A,6,False,False
83378,87226,87227,B,31,False,True
83379,87227,87228,B,1,False,False
83380,87228,87229,A,44,True,True
83381,87229,87230,B,200,True,True
83382,87230,87231,B,11,True,False
83383,87231,87232,A,1,False,False
83384,87232,87233,B,13,False,False
83385,87233,87234,A,65,True,False
83386,87234,87235,B,10,True,False
83387,87235,87236,B,4,False,False
83388,87236,87237,A,57,True,True
83389,87237,87238,B,1,False,False
83390,87238,87239,B,20,True,False
83391,87239,87240,B,111,True,False
83392,87240,87241,B,4,False,False
83393,87241,87242,B,4,False,False
83394,87242,87243,B,62,False,True
83395,87243,87244,B,63,False,False
83396,87244,87245,A,22,False,False
83397,87245,87246,A,12,False,False
83398,87246,87247,A,113,True,False
83399,87247,87248,A,430,True,True
83400,87248,87249,A,27,False,False
83401,87250,87251,A,23,True,False
83402,87251,87252,B,122,True,False
83403,87252,87253,A,15,False,True
83404,87253,87254,B,4,False,False
83405,87254,87255,B,38,False,False
83406,87255,87256,B,55,False,False
83407,87256,87257,B,8,False,False
83408,87257,87258,A,38,True,False
83409,87258,87259,A,68,True,False
83410,87259,87260,A,2,False,False
83411,87261,87262,A,16,True,False
83412,87262,87263,B,7,False,False
83413,87264,87265,B,30,False,False
83414,87265,87266,B,8,True,False
83415,87266,87267,A,27,True,False
83416,87267,87268,B,6,False,False
83417,87268,87269,A,14,False,False
83418,87269,87270,A,1,False,False
83419,87270,87271,B,22,True,False
83420,87271,87272,A,20,True,False
83421,87273,87274,B,197,True,True
83422,87274,87275,B,67,True,False
83423,87275,87276,A,29,True,False
83424,87276,87277,B,23,False,False
83425,87277,87278,B,31,True,True
83426,87278,87279,A,169,True,False
83427,87279,87280,B,4,False,False
83428,87280,87281,B,1,False,False
83429,87281,87282,A,47,True,False
83430,87282,87283,B,3,False,False
83431,87283,87284,A,47,True,False
83432,87284,87285,B,130,True,True
83433,87285,87286,A,71,True,False
83434,87286,87287,A,28,False,False
83435,87288,87289,A,10,False,False
83436,87289,87290,A,2,False,False
83437,87290,87291,B,54,True,True
83438,87291,87292,A,8,False,False
83439,87292,87293,A,11,False,False
83440,87293,87294,B,7,False,False
83441,87294,87295,B,66,True,False
83442,87295,87296,B,3,False,False
83443,87296,87297,A,16,False,False
83444,87297,87298,B,40,True,False
83445,87299,87300,A,14,False,False
83446,87300,87301,B,4,False,False
83447,87301,87302,B,29,True,False
83448,87302,87303,B,10,False,False
83449,87303,87304,A,53,True,False
83450,87304,87305,A,60,True,False
83451,87305,87306,B,64,True,True
83452,87306,87307,A,91,True,False
83453,87307,87308,A,1,False,False
83454,87308,87309,B,33,False,False
83455,87309,87310,A,2,False,False
83456,87310,87311,A,1,False,False
83457,87311,87312,A,46,True,False
83458,87312,87313,A,4,False,False
83459,87313,87314,B,211,True,True
83460,87314,87315,A,5,True,False
83461,87315,87316,B,17,True,False
83462,87316,87317,A,9,False,False
83463,87317,87318,A,30,False,False
83464,87318,87319,B,5,False,False
83465,87319,87320,A,63,True,False
83466,87320,87321,A,11,False,False
83467,87321,87322,B,11,False,False
83468,87323,87324,A,2,False,False
83469,87324,87325,B,11,True,False
83470,87325,87326,A,4,False,False
83471,87326,87327,B,5,False,False
83472,87327,87328,A,6,False,False
83473,87328,87329,A,200,True,True
83474,87329,87330,A,3,False,False
83475,87330,87331,B,1,False,False
83476,87331,87332,B,16,False,False
83477,87332,87333,B,15,False,False
83478,87333,87334,A,99,True,False
83479,87334,87335,A,6,False,False
83480,87335,87336,A,97,True,True
83481,87336,87337,B,15,False,True
83482,87337,87338,B,15,False,False
83483,87338,87339,B,3,False,False
83484,87339,87340,A,1,False,False
83485,87340,87341,B,105,True,False
83486,87341,87342,A,80,True,False
83487,87342,87343,B,26,False,False
83488,87343,87344,B,8,False,False
83489,87344,87345,B,10,False,False
83490,87345,87346,B,18,False,False
83491,87346,87347,A,17,False,False
83492,87347,87348,A,17,False,False
83493,87348,87349,B,7,False,False
83494,87349,87350,B,203,True,True
83495,87350,87351,B,1,False,False
83496,87351,87352,A,4,False,False
83497,87352,87353,B,5,False,False
83498,87353,87354,B,66,True,False
83499,87354,87355,B,3,False,False
83500,87355,87356,B,929,True,True
83501,87357,87358,B,3,False,False
83502,87358,87359,A,86,True,False
83503,87359,87360,B,2,False,False
83504,87360,87361,B,5,False,False
83505,87361,87362,B,41,True,True
83506,87362,87363,A,5,False,False
83507,87363,87364,A,40,True,False
83508,87364,87365,A,4,False,False
83509,87365,87366,A,21,True,True
83510,87366,87367,A,186,True,True
83511,87367,87368,B,13,False,False
83512,87368,87369,A,39,False,False
83513,87369,87370,B,8,False,False
83514,87370,87371,B,25,False,False
83515,87371,87372,A,152,True,True
83516,87372,87373,B,9,True,False
83517,87373,87374,B,6,True,False
83518,87374,87375,B,4,False,False
83519,87375,87376,B,3,False,False
83520,87376,87377,B,16,True,False
83521,87377,87378,B,11,False,False
83522,87378,87379,A,9,False,False
83523,87380,87381,A,71,True,False
83524,87381,87382,A,65,True,False
83525,87383,87384,B,20,True,False
83526,87384,87385,B,27,True,False
83527,87385,87386,B,9,False,False
83528,87386,87387,A,4,False,False
83529,87387,87388,A,3,False,False
83530,87389,87390,A,32,True,False
83531,87390,87391,A,16,True,False
83532,87391,87392,B,73,True,True
83533,87392,87393,A,31,True,False
83534,87393,87394,B,38,True,True
83535,87394,87395,B,6,False,False
83536,87395,87396,A,2,False,False
83537,87396,87397,B,24,True,False
83538,87397,87398,A,9,False,False
83539,87398,87399,A,13,False,False
83540,87399,87400,B,10,False,False
83541,87400,87401,A,1,False,False
83542,87401,87402,B,35,False,False
83543,87402,87403,A,47,True,False
83544,87403,87404,B,13,False,False
83545,87404,87405,A,650,True,True
83546,87405,87406,B,157,True,True
83547,87407,87408,A,56,True,False
83548,87408,87409,B,10,False,False
83549,87409,87410,B,28,True,False
83550,87410,87411,B,5,False,False
83551,87411,87412,B,134,True,False
83552,87412,87413,A,26,True,False
83553,87413,87414,B,1,True,False
83554,87414,87415,B,42,False,False
83555,87415,87416,A,3,False,False
83556,87416,87417,B,115,False,False
83557,87417,87418,A,302,True,True
83558,87418,87419,A,6,True,False
83559,87419,87420,B,13,True,False
83560,87420,87421,A,1,False,False
83561,87421,87422,B,15,True,False
83562,87422,87423,A,90,True,False
83563,87423,87424,A,3,False,False
83564,87425,87426,B,10,True,False
83565,87426,87427,B,2,False,False
83566,87427,87428,A,4,False,False
83567,87428,87429,B,10,False,False
83568,87429,87430,A,11,False,False
83569,87431,87432,B,26,True,False
83570,87433,87434,B,4,False,False
83571,87434,87435,B,87,False,True
83572,87435,87436,B,86,True,False
83573,87436,87437,B,330,True,True
83574,87437,87438,B,59,True,False
83575,87438,87439,A,109,False,True
83576,87439,87440,A,8,False,False
83577,87440,87441,B,50,True,False
83578,87441,87442,A,8,False,False
83579,87442,87443,A,8,True,False
83580,87443,87444,A,134,True,True
83581,87444,87445,A,1,False,False
83582,87445,87446,A,59,True,False
83583,87446,87447,A,12,False,False
83584,87447,87448,A,8,True,False
83585,87448,87449,A,4,False,False
83586,87449,87450,B,11,False,False
83587,87450,87451,B,21,True,True
83588,87451,87452,A,112,True,True
83589,87452,87453,B,83,True,True
83590,87453,87454,A,45,True,True
83591,87454,87455,B,39,True,False
83592,87455,87456,B,2,False,False
83593,87456,87457,A,54,True,False
83594,87457,87458,A,1,False,False
83595,87458,87459,B,4,False,False
83596,87459,87460,B,47,True,False
83597,87460,87461,B,40,True,True
83598,87461,87462,B,3,False,False
83599,87462,87463,A,2,False,False
83600,87463,87464,B,32,False,False
83601,87464,87465,B,4,False,False
83602,87465,87466,A,6,False,False
83603,87466,87467,B,1,False,False
83604,87467,87468,A,6,False,False
83605,87468,87469,A,9,False,False
83606,87469,87470,B,3,False,False
83607,87470,87471,A,189,True,False
83608,87471,87472,A,60,True,False
83609,87473,87474,B,5,False,False
83610,87474,87475,A,338,True,True
83611,87475,87476,B,215,True,True
83612,87476,87477,B,8,False,True
83613,87477,87478,A,207,True,False
83614,87478,87479,B,30,True,False
83615,87479,87480,A,40,True,True
83616,87480,87481,B,56,True,False
83617,87481,87482,A,1,False,True
83618,87482,87483,B,10,False,False
83619,87483,87484,B,3,True,False
83620,87485,87486,B,23,False,False
83621,87486,87487,B,32,True,False
83622,87487,87488,A,11,False,False
83623,87488,87489,B,20,True,False
83624,87489,87490,A,5,False,False
83625,87490,87491,A,3,False,False
83626,87491,87492,B,13,True,False
83627,87492,87493,B,8,False,False
83628,87493,87494,B,54,False,False
83629,87494,87495,B,13,False,False
83630,87495,87496,A,20,True,False
83631,87496,87497,B,206,True,True
83632,87497,87498,A,5,False,False
83633,87498,87499,B,20,True,False
83634,87499,87500,B,1,False,False
83635,87500,87501,A,16,True,False
83636,87501,87502,B,16,True,False
83637,87502,87503,A,1,False,False
83638,87503,87504,B,20,False,False
83639,87505,87506,B,26,False,False
83640,87506,87507,A,926,True,True
83641,87507,87508,B,36,True,True
83642,87508,87509,A,109,True,True
83643,87509,87510,B,34,True,False
83644,87510,87511,B,155,True,True
83645,87511,87512,B,10,False,False
83646,87512,87513,B,369,False,True
83647,87514,87515,B,3,False,False
83648,87515,87516,B,107,True,False
83649,87516,87517,A,24,False,False
83650,87517,87518,A,11,True,False
83651,87518,87519,A,1,False,False
83652,87519,87520,B,215,True,True
83653,87520,87521,A,68,True,False
83654,87521,87522,B,4,False,False
83655,87522,87523,B,12,False,False
83656,87523,87524,B,10,False,False
83657,87524,87525,B,19,False,False
83658,87525,87526,A,6,False,False
83659,87526,87527,B,343,True,True
83660,87527,87528,A,56,True,False
83661,87528,87529,B,435,True,True
83662,87529,87530,A,22,False,False
83663,87530,87531,A,23,True,False
83664,87531,87532,A,68,True,True
83665,87532,87533,A,6,False,False
83666,87533,87534,A,7,False,True
83667,87534,87535,B,9,True,True
83668,87536,87537,B,612,True,False
83669,87537,87538,B,66,False,True
83670,87538,87539,B,3,False,False
83671,87539,87540,A,159,False,False
83672,87540,87541,A,1,False,False
83673,87541,87542,A,12,False,False
83674,87542,87543,A,12,True,False
83675,87543,87544,A,10,False,False
83676,87544,87545,A,10,True,False
83677,87545,87546,A,26,False,False
83678,87546,87547,B,2,False,True
83679,87547,87548,B,36,True,False
83680,87548,87549,A,4,False,False
83681,87549,87550,A,21,True,False
83682,87550,87551,B,36,False,False
83683,87551,87552,B,34,False,False
83684,87552,87553,A,36,True,True
83685,87553,87554,A,409,True,False
83686,87554,87555,B,17,False,False
83687,87555,87556,B,261,True,True
83688,87556,87557,B,9,False,False
83689,87557,87558,A,43,False,False
83690,87558,87559,A,1,False,False
83691,87559,87560,A,22,False,False
83692,87560,87561,A,4,False,False
83693,87561,87562,B,57,True,True
83694,87562,87563,B,4,False,False
83695,87563,87564,B,15,False,False
83696,87564,87565,B,36,True,True
83697,87565,87566,A,1,False,False
83698,87566,87567,A,108,False,True
83699,87567,87568,B,6,False,False
83700,87568,87569,B,27,True,True
83701,87569,87570,B,1,False,False
83702,87570,87571,B,1,False,False
83703,87571,87572,A,10,False,False
83704,87572,87573,B,59,False,False
83705,87573,87574,A,139,True,True
83706,87574,87575,B,12,False,False
83707,87575,87576,B,9,True,False
83708,87577,87578,B,3,False,False
83709,87578,87579,B,5,False,False
83710,87579,87580,A,25,False,False
83711,87580,87581,A,3,False,False
83712,87581,87582,A,5,False,False
83713,87582,87583,A,34,True,False
83714,87585,87586,A,175,True,True
83715,87586,87587,B,6,False,False
83716,87587,87588,B,40,True,False
83717,87588,87589,B,75,True,False
83718,87589,87590,A,15,True,False
83719,87590,87591,A,35,False,True
83720,87591,87592,B,9,False,False
83721,87592,87593,A,17,False,False
83722,87594,87595,B,1,False,False
83723,87595,87596,B,402,False,True
83724,87596,87597,A,1,False,False
83725,87597,87598,B,11,False,False
83726,87598,87599,B,77,True,False
83727,87599,87600,B,42,True,False
83728,87600,87601,A,52,True,False
83729,87601,87602,A,40,False,False
83730,87602,87603,A,73,True,False
83731,87603,87604,A,18,False,False
83732,87604,87605,A,69,True,False
83733,87605,87606,A,9,True,False
83734,87606,87607,A,10,True,False
83735,87607,87608,B,25,False,True
83736,87608,87609,A,421,True,True
83737,87609,87610,A,4,False,False
83738,87610,87611,A,35,True,False
83739,87612,87613,A,2,False,False
